datefield,shelfmarks,title,publisher,edition,flickr_url_to_book_images,place,issuance,authors,identifier,corporate,date
1794,b'British Library HMNTS 11602.f.3.(2.)',b'A Poem on Industry. Addressed to the Citizens of the United States of America',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001766525',b'Philadelphia',b'monographic',b'creator',b'001766525',b'',b'1794'
1792,"b'British Library HMNTS 642.d.15.(1.),British Library HMNTS 82.e.1.'","b""Cursory Remarks upon the arrangement of the Plays of Shakespear, occasioned by reading Mr. Malone's Essay on the chronological order of those celebrated pieces""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001773933',b'London',b'monographic',b'creator',b'001773933',b'',b'1792'
[1795.],b'British Library HMNTS 643.g.12.(9.)',"b'Crotchet Lodge; a farce, in two acts [in prose], etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001774262',b'London',b'monographic',b'creator',b'001774262',b'',b'1795'
[1792.],"b'British Library HMNTS 643.e.21.(1.),British Library HMNTS 643.f.11.(7.)'","b'Just in Time: a Comic Opera, in three acts [in prose, with songs], etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001774263',b'London',b'monographic',b'creator',b'001774263',b'',b'1792'
1789,b'British Library HMNTS 643.e.17.(10.)',"b'The Hymeneal Party: or, the Generous Friends; a comedy [in five acts and in prose]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001782298',b'London',b'monographic',b'',b'001782298',b'',b'1789'
1797,b'British Library HMNTS 11643.g.42.(1.)',"b'Emanuel; or, Paradise Regained: an epic poem. [By James Ogden.]'",b'Sowler and Russell',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001792483',b'Manchester',b'monographic',b'contributor',b'001792483',b'',b'1797'
1793,b'British Library HMNTS 643.i.11.(7.)',"b'[Every one has his Fault; a comedy, in five acts [and in prose].]'",b'',b'Fourth edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001793870',b'London',b'monographic',b'creator',b'001793870',b'',b'1793'
1794,"b'British Library HMNTS 643.i.11.(8.),British Library HMNTS 162.i.3.'","b'[Every One has his Fault, etc.]'",b'',b'Sixth edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001793873',b'London',b'monographic',b'creator',b'001793873',b'',b'1794'
1791,"b'British Library HMNTS 643.e.20.(3.),British Library HMNTS 162.i.2.'","b""Next door Neighbours; a comedy; in three acts [and in prose]. From the French dramas L'Indigent [by L. S. Mercier] and Le Dissipateur [by P. Ne\xcc\x81ricault Destouches]""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001793921',b'London',b'monographic',"b'contributor,creator'",b'001793921',b'',b'1791'
1794,"b'British Library HMNTS 643.f.1.(3.),British Library HMNTS 162.i.8.'",b'The Wedding Day; a comedy in two acts [and in prose]',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001793956',b'London',b'monographic',b'creator',b'001793956',b'',b'1794'
1790,"b'British Library HMNTS 643.e.19.(8.),British Library HMNTS 643.f.11.(11.),British Library HMNTS 163.k.58.'","b'The Indians, a tragedy [in five acts and in verse. By W. Richardson.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001798563',b'London',b'monographic',b'contributor',b'001798563',b'',b'1790'
1799,b'British Library HMNTS 644.k.25.(12.)',b'Innovation: a Poem',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001802798',b'London',b'monographic',b'',b'001802798',b'',b'1799'
1797,b'British Library HMNTS 11641.bb.34.',b'Poems on Several Occasions',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001803697',b'Bridgnorth',b'monographic',b'creator',b'001803697',b'',b'1797'
1796,"b'British Library HMNTS 642.d.29.(3.),British Library HMNTS 642.d.12.(3.),British Library HMNTS 687.g.31.(5.),British Library HMNTS B.324.(3.),British Library HMNTS 82.e.17.'","b""Mr. I's vindication of his conduct respecting the publication of the supposed Shakspeare MSS. [viz. those fabricated by S. W. H. Ireland,] being a preface or introduction to a reply to the critical labors of Mr. Malone, in his Enquiry into the authenticity of certain papers, etc""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001818826',b'London',b'monographic',"b'contributor,creator'",b'001818826',b'',b'1796'
1796,"b'British Library HMNTS 642.d.29.(2.),British Library HMNTS 642.d.12.(4.),British Library HMNTS 687.g.31.(4.),British Library HMNTS B.324.(2.),British Library HMNTS 80.d.21.'","b'An authentic account of the Shaksperian manuscripts, etc. Few MS. notes'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001818839',"b'London,]'",b'monographic',b'creator',b'001818839',b'',b'1796'
1793,b'British Library HMNTS 643.f.11.(8.)',"b'The Irishman in London: or, the Happy African: a farce, in two acts [in prose. By W. Macready], etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001819724',b'London',b'monographic',b'creator',b'001819724',b'',b'1793'
1792,b'British Library HMNTS 11645.h.3.',"b'Poems, etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001845794',b'London',b'monographic',b'creator',b'001845794',b'',b'1792'
1798,b'British Library HMNTS 644.k.25.(6.)',b'Satires ... By Jacques',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001853886',b'1. London',b'monographic',b'',b'001853886',b'',b'1798'
1791,b'British Library HMNTS 643.g.13.(7.)',"b'[Two Strings to your Bow. A farce, in two acts [and in prose], etc.]'",b'',b'Second edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001865105',b'London',b'monographic',b'creator',b'001865105',b'',b'1791'
1789,b'British Library HMNTS 642.l.28.(15.)',"b'Enthusiasm, a poem'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001865825',b'London',b'monographic',b'creator',b'001865825',b'',b'1789'
1791,"b'British Library HMNTS 11630.d.17.(6.),British Library HMNTS 642.k.13.(6.)'",b'The Shakspeare Gallery: a poem. Second edition',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001865851',b'London',b'monographic',b'creator',b'001865851',b'',b'1791'
1795,b'British Library HMNTS 643.g.13.(8.)',b'The Welch Heiress; a comedy [in five acts and in prose]. The second edition',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001865856',b'London',b'monographic',b'creator',b'001865856',b'',b'1795'
1797,b'British Library HMNTS 11602.f.3.(5.)',"b""The Evidence and import of Christ's Resurrection, versified, ... for the help of the memory""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001870226',"b'Providence, R.I'",b'monographic',b'',b'001870226',b'',b'1797'
1792,"b'British Library HMNTS 96.c.1-12.,British Library HMNTS 012273.eee.5.'","b'The Works of Samuel Johnson, LL.D. A new edition ... with an essay on his life and genius by Arthur Murphy,Works'","b'Printed for T. Longman, etc.'",b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001886877',b'London',b'monographic',"b'contributor,creator'",b'001886877',b'',b'1792'
1796,b'British Library HMNTS 12269.d.1.',"b'[The works of Samuel Johnson, LL.D. A new edition ... With an essay on his life and genius, by Arthur Murphy, Esq.],Works'",b'',"b'New edition ... With an essay on his life and genius, by A. Murphy.'",b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001886879',b'London',b'monographic',b'creator',b'001886879',b'',b'1796'
[1789.],"b'British Library HMNTS 643.e.13.(1.),British Library HMNTS RB.23.a.9520.'","b""Don Juan, or the Libertine destroy'd: a tragic pantomical [sic] entertainment in two acts, etc. [Founded on Shadwell's \xe2\x80\x9cLibertine.\xe2\x80\x9d]""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001909051',b'London',b'monographic',b'contributor',b'001909051',b'',b'1789'
[1789?],"b'British Library HMNTS 11777.c.49.,British Library HMNTS 11779.c.88.(6.)'","b""[Don Juan, or the Libertine destroy'd: a tragic pantomical [sic] entertainment in two acts, etc. [Founded on Shadwell's \xe2\x80\x9cLibertine.\xe2\x80\x9d]]""",b'',b'Third edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001909052',b'London',b'monographic',b'',b'001909052',b'',b'1789'
1798,"b'British Library HMNTS 992.h.15.(4.),British Library HMNTS G.5774.'","b'Julia; or, Last Follies. [In verse. By William Beloe.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001911309',b'London',b'monographic',b'contributor',b'001911309',b'',b'1798'
1793,b'British Library HMNTS 644.k.23.(12.)',"b'Modern Manners, a poem ... By Horace Juvenal'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001915891',b'London',b'monographic',b'creator',b'001915891',b'',b'1793'
1791,"b'British Library HMNTS 11630.c.7.(14.),British Library HMNTS 644.k.23.(2.),British Library HMNTS 161.m.14.,British Library HMNTS C.184.b.1.'","b'Seventeen Hundred and Ninety-one: a poem, in imitation of the thirteenth Satire of Juvenal. By A. Murphy,Imitations and Parodies'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001916314',b'London',b'monographic',"b'contributor,creator'",b'001916314',b'',b'1791'
1789,b'British Library HMNTS 643.g.15.(4.)',"b""The Farm House; a comedy in three acts [and in prose]; as altered [from C. Johnson's Country Lasses]""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001945827',b'London',b'monographic',b'creator',b'001945827',b'',b'1789'
1794,b'British Library HMNTS 643.f.2.(5.)',"b'Lodoiska; an Opera, in three acts [and in prose, with songs], etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001945835',b'London',b'monographic',b'creator',b'001945835',b'',b'1794'
1789,b'British Library HMNTS 643.g.15.(5.)',"b""[The Pannel. An entertainment of three acts. Altered [by J. P. Kemble] from the comedy of 'Tis Well it's no Worse [an adaptation by Bickerstaffe of Caldero\xcc\x81n's \xe2\x80\x9cEl Escondido y la Tapada\xe2\x80\x9d], etc.]""","b'C. Stalkerd, etc.'",b'The second edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001945849',b'London',b'monographic',b'creator',b'001945849',b'',b'1789'
1795,b'British Library HMNTS 992.h.22.(2.)',b'Treason!!! or not Treason!!! Alias the Weavers Budget. [In verse.]',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001948881',b'London',b'monographic',b'creator',b'001948881',b'',b'1795'
1791,b'British Library HMNTS 992.h.21.(6.)',"b'A Token of affectionate regard, sacred to the memory of John Wesley, etc. [In verse.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001951555',b'London',b'monographic',b'creator',b'001951555',b'',b'1791'
1799,b'British Library HMNTS 11602.ff.13.(1.)',"b'The Two Adams, a poem'",b'W. Harry',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001956330',b'Truro',b'monographic',b'creator',b'001956330',b'',b'1799'
1798,b'British Library HMNTS 11642.bbb.23.',b'Trifles of Helicon. By C. and S. King',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum001967237',b'London',b'monographic',b'creator',b'001967237',b'',b'1798'
1799,b'British Library HMNTS 643.f.5.(7.)',"b'Sighs; or, The Daughter, a comedy, in five acts ... taken from the German drama of Kotzebue [\xe2\x80\x9cArmuth und Edelsinn\xe2\x80\x9d], with alterations, by P. Hoare,Dramatic Works. Single Plays'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002012641',b'London',b'monographic',"b'contributor,creator'",b'002012641',b'',b'1799'
1798,b'British Library HMNTS 643.i.11.(9.)',"b""[The Natural Son; a play, in five acts ... Being the original of Lovers' Vows ... Translated from the German by Anne Plumptre ... Fifth edition, revised.],Das Kind der Liebe""",b'',b'Ninth edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002012763',b'London',b'monographic',b'creator',b'002012763',b'',b'1798'
1798,b'British Library HMNTS 643.f.5.(4.)',"b""The Natural Son; a play in five acts. Being the original of Lovers' Vows ... Translated from the German by A. Plumptre, etc,Das Kind der Liebe""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002012776',b'London',b'monographic',b'creator',b'002012776',b'',b'1798'
1798,"b'British Library HMNTS 643.f.5.(2.),British Library HMNTS 164.h.34.'","b""The Stranger: a comedy. Freely translated from Kotzebue's German comedy of Misanthropy and Repentance [by A. S****k, i.e. A. Schink],Menschenhass und Reue""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002012803',b'London',b'monographic',"b'contributor,creator'",b'002012803',b'',b'1798'
1798,"b'British Library HMNTS 643.f.5.(3.),British Library HMNTS 164.h.36.'","b'The Stranger; or, Misanthropy and Repentance: a drama, in five acts. Faithfully translated ... from the German ... By G. Papendick, etc,Menschenhass und Reue'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002012808',b'London',b'monographic',"b'contributor,creator'",b'002012808',b'',b'1798'
1796,"b'British Library HMNTS 643.f.5.(1.),British Library HMNTS 164.h.17.,British Library HMNTS 839.f.41.'","b'The Negro Slaves, a dramatic-historical piece, in three acts [and in prose]. Translated from the German,Die Negersklaven'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002012837',b'London',b'monographic',b'creator',b'002012837',b'',b'1796'
1799,"b'British Library HMNTS 839.f.37.,British Library HMNTS 643.f.5.(5.),British Library HMNTS 164.h.27.'","b'Self-Immolation; or, the Sacrifice of Love. A play in three acts [and in prose]. ... Faithfully translated from the German by H. Neuman,Der Opfertod'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002012840',b'London',b'monographic',"b'contributor,creator'",b'002012840',b'',b'1799'
1799,b'British Library HMNTS 643.f.5.(6.)',"b'The Reconciliation: a comedy, in five acts [in prose] ... Translated from the German of A. von Kotzebue [by C. Ludger],Die Verso\xcc\x88hnung'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002012940',b'London',b'monographic',"b'contributor,creator'",b'002012940',b'',b'1799'
1791,b'British Library HMNTS 11643.bbb.20.(5.)',"b""The Ladies' Ass-Race; or, the Sports of Barton Downs. A poem, etc""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002048243',b'Bury St. Edmund\xe2\x80\x99s',b'monographic',b'',b'002048243',b'',b'1791'
1798,b'British Library HMNTS 11642.e.16.',b'Poems by a Lady',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002049252',b'London',b'monographic',b'',b'002049252',b'',b'1798'
1798,b'British Library HMNTS 11641.bb.35.',b'Poems on various subjects. By a Lady',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002049261',b'London',b'monographic',b'',b'002049261',b'',b'1798'
1798,"b'British Library HMNTS 643.f.9.(8.),British Library HMNTS 161.e.52.,British Library HMNTS T.363.(3.)'","b'The Lakers: a comic opera, in three acts [and in prose with songs. By James Plumptre.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002055834',b'London',b'monographic',b'contributor',b'002055834',b'',b'1798'
1791,b'British Library HMNTS 993.k.16.',"b'Poems, pastoral, satirical, tragic, and comic, ... corrected by the author'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002101549',b'Edinburgh',b'monographic',b'creator',b'002101549',b'',b'1791'
1792,b'British Library HMNTS 644.k.23.(10.)',"b'An Elegy on the Death of the Rev. J. Ryland, M.A., of Northampton. ... By Legatus'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002116345',b'London',b'monographic',b'contributor',b'002116345',b'',b'1792'
1797,b'British Library HMNTS 11643.bbb.6.',"b'Lincolnshire Hospitality; or, the Visionary Mimick. A pantomime [in verse]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002172162',b'London',b'monographic',b'',b'002172162',b'',b'1797'
1792,b'British Library HMNTS 11646.h.10.',"b'The Poetical Works of Janet Little, the Scotch Milkmaid'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002184715',b'Air',b'monographic',b'creator',b'002184715',b'',b'1792'
1793,b'British Library HMNTS 12273.dd.2.',"b'Tracts, historical and critical'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002204267',b'Shrewsbury',b'monographic',b'creator',b'002204267',b'',b'1793'
1799,b'British Library HMNTS 11602.ff.14.(4.)',"b'Lines suggested by the Fast, appointed on Wednesday, February 27, 1799'",b'E. Piercy',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002204670',b'Birmingham',b'monographic',b'creator',b'002204670',b'',b'1799'
1795,b'British Library HMNTS 11642.cc.18.',b'Poems on various subjects',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002204676',b'Carlisle',b'monographic',b'creator',b'002204676',b'',b'1795'
1794,b'British Library HMNTS 643.f.2.(6.)',"b'Songs in Lodoiska, a musical romance, in three acts, etc. [By J. P. Kemble.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002210129',b'London',b'monographic',b'contributor',b'002210129',b'',b'1794'
[1795?],"b'British Library HMNTS 644.k.21.(12*.),British Library HMNTS 840.l.34.(6.)'","b'Prologue [in verse] written for the re-opening of the Theatre at Brandenbourgh House, after it was embellished and enlarged in the year 1795'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002221176',b'',b'monographic',b'',b'002221176',b'creator',b'1795'
1795,"b'British Library HMNTS 643.f.2.(9.),British Library HMNTS 1347.e.21.'","b'Candid and impartial strictures on the performers belonging to Drury-Lane, Covent-Garden and the Haymarket Theatres, etc'",b'Martin & Bain',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002227643',b'London',b'monographic',b'',b'002227643',"b'contributor,creator'",b'1795'
1792-1840.],"b'British Library HMNTS 7897.d.38.,British Library HMNTS 644.k.21.(3.)'","b'[Programmes and Books of the Words of the annual performances of the Messiah for the benefit of the Royal Society of Musicians, for 1792, 1804. R.M.5.b.13. K.M.5.a.3. from 1834 to 1840.]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002243849',b'London',b'monographic',b'',b'002243849',b'creator',b'1792'
1793,b'British Library HMNTS 11641.h.9.(5.)',"b""A ballad on the death of Louis the Unfortunate, after the manner of Chevy Chase. A description of the appearance of Marie Antoinette's ghost before the Convention. A sonnet on the French atheistical motto, \xe2\x80\x9cDeath is an eternal sleep.\xe2\x80\x9d And an ode on Greatness,Panegyrics, Funeral Sermons, etc""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002266578',b'Bristol',b'monographic',b'',b'002266578',b'',b'1793'
1797,b'British Library HMNTS 11641.bb.37.',"b'Prison Amusements, and other trifles: principally written during nine months of confinement in the Castle of York. By Paul Positive. [Poems, with a dedication signed, J- M-, i.e. James Montgomery.]'",b'For J. Johnson',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002299125',b'London',b'monographic',b'creator',b'002299125',b'',b'1797'
1792,b'British Library HMNTS 11641.bb.38.',b'A Monody on the death of ... Lady A. Denny',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002302506',b'Dublin',b'monographic',b'creator',b'002302506',b'',b'1792'
1797,b'British Library HMNTS 644.k.25.(5.)',"b'Quebec Hill; or, Canadian Scenery. A poem, in two parts'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002320288',b'London',b'monographic',b'creator',b'002320288',b'',b'1797'
[1793.],"b'British Library HMNTS 1017.i.17.(1.),British Library HMNTS 11779.f.39.'","b""Nehemiah, a sacred drama in six parts [and in verse]. To which is added , a paraphrase on the seventy-third Psalm. Considerations on the fifty-third chapter of Isaiah. And a paraphrase on the Lord's Prayer [in verse]""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002323643',b'Rochester',b'monographic',b'creator',b'002323643',b'',b'1793'
1799,b'British Library HMNTS 992.h.24.(8.)',"b""The Links o' Forth: or, a parting peep at the Carse o' Stirling; a plaint. [In verse, with notes.]""",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002331595',b'Edinburgh',b'monographic',b'creator',b'002331595',b'',b'1799'
1796,b'British Library HMNTS 992.h.24.(2.)',b'Politics; or The history of Will and Jane: a tale for the times',b'London',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002331598',"b'printed by A. Paris; sold by Vernor & Hood, etc'",b'monographic',b'creator',b'002331598',b'',b'1796'
1796,b'British Library HMNTS 992.h.24.(1.)',"b""[The waes o' war: or, The upshot o' the history o' Will and Jean. In four parts. [By Hector MacNeill.]]""",b'Edinburgh',"b""[Another edition.] The waes o' war: or, The upshot o' the history o' Will and Jean. In four parts. [By Hector MacNeill.]""",b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002331607',b'A. Guthrie',b'monographic',b'creator',b'002331607',b'',b'1796'
1792,"b'British Library HMNTS 642.d.29.(1.),British Library HMNTS 82.e.19.,British Library HMNTS 642.d.15.(3.)'","b'A letter to ... R. Farmer, relative to the edition of Shakspeare, published in 1790, and some criticisms on that work'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002357662',b'London',b'monographic',b'creator',b'002357662',b'',b'1792'
1792,b'British Library HMNTS 992.h.21.(9.)',"b'Slavery: an essay in verse, etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002384754',b'Edinburgh',b'monographic',b'creator',b'002384754',b'',b'1792'
1798,"b'British Library HMNTS 642.d.10.,British Library HMNTS 86.e.24.'","b'[Comments on the plays of Beaumont and Fletcher: with an appendix, containing some further observations on Shakespeare, extended to the late editions of Malone and Steevens. L.P.]'",b'',b'[Another edition.] MS. notes by G. Steevens.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002414234',b'London',b'monographic',"b'contributor,creator'",b'002414234',b'',b'1798'
1796,b'British Library HMNTS 11779.c.93.',"b'Elfrida, etc,Single Works'",b'G. Cawthorn',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002414778',b'London',b'monographic',b'creator',b'002414778',b'',b'1796'
1797,b'British Library HMNTS 644.k.25.(3.)',"b'Elegy to the memory of the Rev. W. Mason. [By T. Gisborne.],Appendix'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002414823',b'London',b'monographic',b'creator',b'002414823',b'',b'1797'
1798,b'British Library HMNTS 11642.cc.31.(2.)',"b'[A translation of the passages from Greek, Latin, Italian, and French ... writers quoted in the prefaces and notes to the Pursuits of Literature, etc.],The Pursuits of Literature'",b'',b'Second edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002421698',b'',b'monographic',b'creator',b'002421698',b'',b'1798'
1795,"b'British Library HMNTS 643.k.4.(12.),British Library HMNTS RB.23.c.420.,British Library HMNTS T.12.(6.)'","b'An Elegiac Poem, sacred to the memory ... of ... Sir W. Jones. Containing a retrospective survey of the progress of science and the Mohammedan Conquests in India'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002430014',b'London',b'monographic',b'creator',b'002430014',b'',b'1795'
1793,b'British Library HMNTS 11621.f.36.',"b'Poems, etc'",b'G. G. J. & J. Robinson',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002432361',b'London',b'monographic',b'creator',b'002432361',b'',b'1793'
1790,b'British Library HMNTS 643.k.18.(16.)',"b'The Laurel of Liberty, a poem'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002467016',b'London',b'monographic',b'creator',b'002467016',b'',b'1790'
1791,"b'British Library HMNTS 643.g.17.(12.),British Library HMNTS 162.k.9.'","b'Lorenzo, a tragedy in five acts [in verse], etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002467017',b'London',b'monographic',b'creator',b'002467017',b'',b'1791'
1791,"b'British Library HMNTS 644.k.23.(5.),British Library HMNTS C.184.b.1.(16.)'","b'Ode for the Fourteenth of July, the day consecrated to Freedom; being the anniversary of the Revolution in France'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002467019',b'London',b'monographic',b'creator',b'002467019',b'',b'1791'
1796,"b'British Library HMNTS 644.k.22.(7.),British Library HMNTS 1486.l.17.(1.)'",b'The Pains of Memory. A poem',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002467021',b'London',b'monographic',b'creator',b'002467021',b'',b'1796'
1794,b'British Library HMNTS 643.k.11.(2.)',"b'Poems, and a Tragedy. (The Siege of Marseilles [in five acts, and in verse]. Anecdotes of Mr. Mickle, with letters from Lord Lyttelton.)'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002484810',b'London',b'monographic',"b'contributor,creator'",b'002484810',b'',b'1794'
[1792.],b'British Library HMNTS 644.k.23.(8.)',"b'Virginius and Virginia, a poem in six parts, from the Roman history, etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002504449',b'London',b'monographic',b'creator',b'002504449',b'',b'1792'
1796,b'British Library HMNTS 11641.h.14.',"b'The Sea-Sick Minstrel; or, Maritime Sorrows. A poem, etc. [By Henry Tresham.]'",b'R. White',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002505800',b'London',b'monographic',b'contributor',b'002505800',b'',b'1796'
1794,"b'British Library HMNTS 643.h.6.(2.),British Library HMNTS 163.k.5.'","b'The Prodigal. A dramatic piece [in two acts and in verse; altered from the Fatal Extravagance of J. Mitchell, or rather A. Hill? by F. G. Waldron]'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002511029',b'London',b'monographic',"b'contributor,creator'",b'002511029',b'',b'1794'
1796,b'British Library HMNTS 11779.g.63.',"b'[The Search after Happiness ... The tenth edition, with additions.]'",b'',"b'Eleventh edition, with additions.'",b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002544661',b'London',b'monographic',b'creator',b'002544661',b'',b'1796'
1793,b'British Library HMNTS 11622.e.5.',"b'The Songs by Captain Morris, complete. The thirteenth edition, with additions'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002554482',b'London',b'monographic',b'creator',b'002554482',b'',b'1793'
1793,b'British Library HMNTS 643.g.18.(8.)',"b'False Colours, a comedy, in five acts [in verse], etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002554764',b'London',b'monographic',b'creator',b'002554764',b'',b'1793'
1797,b'British Library HMNTS 643.f.7.(6.)',"b'A Cure for the Heart-ache; a comedy, in five acts [in prose], etc'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002560091',b'London',b'monographic',b'creator',b'002560091',b'',b'1797'
1794,b'British Library HMNTS 11642.bb.13.',"b'The Adventures of Timothy Twig, Esq. In a series of poetical epistles'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002564152',b'London',b'monographic',b'creator',b'002564152',b'',b'1794'
1795,"b'British Library HMNTS 643.f.3.(2.),British Library HMNTS 161.h.21.'","b'[The Mountaineers; a play in three acts [and in prose.] [By George Colman, the Younger.]]'",b'J. Debrett',b'[Another edition.]',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002568978',b'London',b'monographic',b'contributor',b'002568978',b'',b'1795'
1791,b'British Library HMNTS 993.l.29.',"b'Poems, miscellaneous and humorous, with explanatory notes and observations'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum002602103',b'Canterbury',b'monographic',b'creator',b'002602103',b'',b'1791'
